,replicon,name,group,seq_len,is_mongrel,have_contig,complete,shotgun,chromosome,img_path
171,NC_030352,"Tubastraea tagusensis mitochondrion, complete genome",Anthozoa,19094,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_030352.png
172,NC_009852,"Zanclus cornutus mitochondrion, complete genome",Actinopteri,16521,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_009852.png
173,NC_025758,"Hydrobasileus croceus mitochondrion, complete genome",Insecta,15088,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025758.png
174,NC_057500,"Mythimna loreyi strain 2019 NICS mitochondrion, complete genome",Insecta,15320,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057500.png
175,NC_060622,"Allodia zaitzevi voucher NHMO 442471 mitochondrion, complete genome",Insecta,14979,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_060622.png
176,NC_041578,"Rallus aquaticus mitochondrion, complete genome",Aves,17149,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_041578.png
177,NC_038143,"Trioza remota mitochondrion, complete genome",Insecta,14950,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_038143.png
178,NC_022149,"Spinibarbus caldwelli mitochondrion, complete genome",Actinopteri,16545,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_022149.png
179,NC_044445,"Nothobranchius kuhntae strain MZCS528 mitochondrion, complete genome",Actinopteri,19801,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_044445.png
180,NC_046510,"Stygobromus pizzinii mitochondrion, complete genome",Malacostraca,15176,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046510.png
181,NC_021383,"Artemia tibetiana mitochondrion, complete genome",Branchiopoda,15742,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_021383.png
182,NC_036042,"Epicauta gorhami mitochondrion, complete genome",Insecta,15691,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_036042.png
183,NC_042474,"Myuchelys georgesi isolate Mygeo_131 mitochondrion, complete genome",Insecta,16490,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_042474.png
184,NC_012822,"Helotrephes sp. NKMT027 mitochondrion, complete genome",Insecta,15130,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_012822.png
185,NC_062854,"Cephalallus oberthueri mitochondrion, complete genome",Insecta,15763,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062854.png
186,NC_026705,"Cynomys leucurus mitochondrion, complete genome",Mammalia,16454,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026705.png
187,NC_059700,"Rhodinia fugax mitochondrion, complete genome",Insecta,15334,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_059700.png
188,NC_002386,"Paralichthys olivaceus mitochondrion, complete genome",Actinopteri,17090,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_002386.png
189,NC_052841,"Melaenornis chocolatinus isolate EB002 mitochondrion, complete genome",Aves,16582,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_052841.png
190,NC_025226,"Glandirana tientaiensis mitochondrion, complete genome",Amphibia,17681,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025226.png
191,NC_062615,"Metoecus javanus mitochondrion, complete genome",Insecta,16016,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062615.png
192,NC_008433,"Pusa hispida mitochondrion, complete genome",Mammalia,16754,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_008433.png
193,NC_021398,"Crocidura shantungensis mitochondrion, complete genome",Mammalia,17160,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_021398.png
194,NC_027488,"Haplothrips aculeatus mitochondrion, complete genome",Insecta,14616,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_027488.png
195,NC_054231,"Euretaster insignis voucher DR-4511A-005 mitochondrion, complete genome",Asteroidea,15954,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_054231.png
196,NC_015309,"Placozoan sp. 'Shirahama' mitochondrion, complete genome",Asteroidea,36676,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015309.png
197,NC_011017,"Bathytroctes microlepis mitochondrion, complete genome",Actinopteri,16610,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_011017.png
198,NC_046795,"Hydrophis cyanocinctus mitochondrion, complete genome",Lepidosauria,17750,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046795.png
199,NC_034026,"Nasutitermes banksi mitochondrion, complete genome",Insecta,14949,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_034026.png
200,NC_050057,"Pleurobema oviforme isolate BIV1946 voucher NCSM30708.1 mitochondrion, complete genome",Bivalvia,15852,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_050057.png
201,NC_030718,"Anopheles albitarsis F mitochondrion, complete genome",Insecta,15418,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_030718.png
202,NC_036385,"Lepomis auritus strain NEFC_F16-508 mitochondrion, complete genome",Actinopteri,16501,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_036385.png
203,NC_005931,"Strigops habroptilus mitochondrion, complete genome",Aves,15599,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_005931.png
204,NC_036107,"Sarcophaga misera mitochondrion, complete genome",Insecta,14944,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_036107.png
205,NC_023266,"Cetorhinus maximus mitochondrion, complete genome",Chondrichthyes,16670,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023266.png
206,NC_020699,"Connochaetes taurinus isolate SUN70 mitochondrion, complete genome",Mammalia,16410,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020699.png
207,NC_041168,"Hoplasoma unicolor mitochondrion, complete genome",Insecta,14568,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_041168.png
208,NC_029723,"Octopus bimaculoides mitochondrion, complete genome",Cephalopoda,15733,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_029723.png
209,NC_015201,"Bycanistes brevis mitochondrion, complete genome",Aves,17591,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015201.png
210,NC_024664,"Allantus luctifer mitochondrion, complete genome",Insecta,15418,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024664.png
211,CM038646,"Leuciscus idus isolate DD_20210917 ecotype Czech Republic mitochondrion, complete sequence, whole genome shotgun sequence",Actinopteri,16603,FALSE,TRUE,TRUE,TRUE,FALSE,/db/img/CM038646.png
212,NC_064059,"Plutella armoraciae mitochondrion, complete genome",Insecta,15569,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_064059.png
213,NC_003408,"Coturnix japonica mitochondrion, complete genome",Aves,16697,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_003408.png
214,NC_027497,"Himantura hortlei isolate GN11211 mitochondrion, complete genome",Chondrichthyes,17688,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_027497.png
215,NC_046927,"Rousettus leschenaultii isolate CKM109 mitochondrion, complete genome",Mammalia,16655,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046927.png
216,NC_015896,"Octopus minor mitochondrion, complete genome",Cephalopoda,15974,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015896.png
217,NC_021612,"Epinephelus trimaculatus mitochondrion, complete genome",Actinopteri,16761,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_021612.png
218,NC_050258,"Drabescus ineffectus mitochondrion, complete genome",Insecta,15744,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_050258.png
219,NC_020785,Epinephelus areolatus mitochondrion complete genome,Actinopteri,16893,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020785.png
220,NC_051017,"Edolisoma coerulescens mitochondrion, complete genome",Aves,16925,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_051017.png
221,NC_015341,"Sphoeroides parvus mitochondrion, complete genome",Actinopteri,16444,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_015341.png
222,NC_062088,"Pareuchaetes insulata mitochondrion, complete genome",Insecta,15299,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062088.png
223,NC_037961,"Zearaja nasuta voucher eFish-1065 mitochondrion, complete genome",Chondrichthyes,16909,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037961.png
224,NC_025282,"Neochauliodes fraternus mitochondrion, complete genome",Insecta,15768,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025282.png
225,NC_032062,"Asymmetricata circumdata mitochondrion, complete genome",Insecta,15967,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_032062.png
226,NC_020764,"Prosopium cylindraceum mitochondrion, complete genome",Actinopteri,16526,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020764.png
227,NC_017604,"Cygnus columbianus bewickii mitochondrion, complete genome",Aves,16727,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_017604.png
228,NC_058202,"Mactra quadrangularis mitochondrion, complete genome",Bivalvia,16848,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_058202.png
229,NC_022951,"Osteochilus schlegelii mitochondrial DNA, complete genome",Actinopteri,16575,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_022951.png
230,NC_062848,"Atkinsoniella thaloidea mitochondrion, complete genome",Insecta,15571,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062848.png
231,NC_024931,"Philometroides sanguineus mitochondrion, complete genome",Chromadorea,14378,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024931.png
232,NC_031331,"Lutjanus erythropterus mitochondrion, complete genome",Actinopteri,16509,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_031331.png
233,NC_026675,"Acerella muscorum mitochondrion, complete genome",Protura,15018,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026675.png
234,NC_065036,"Eupatorus gracilicornis voucher XY_005_2020 mitochondrion, complete genome",Insecta,18391,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065036.png
235,NC_025224,"Oxyopes sertatus voucher 2013-phc-nj-ox-se mitochondrion, complete genome",Arachnida,14442,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025224.png
236,NC_046906,"Epomophorus labiatus voucher MNHN ZM-MO 2000-553 mitochondrion, complete genome",Mammalia,16741,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046906.png
237,NC_032081,"Hypselobarbus pulchellus mitochondrion, complete genome",Actinopteri,16588,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_032081.png
238,NC_024741,"Heliconius pachinus mitochondrion, complete genome",Insecta,15369,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024741.png
239,NC_043910,"Sinocyclocheilus qujingensis mitochondrion, complete genome",Actinopteri,16588,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_043910.png
240,NC_042717,"Sinorhodeus microlepis mitochondrion, complete genome",Actinopteri,16591,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_042717.png
241,NC_065065,"Dascyllus trimaculatus mitochondrion, complete genome",Actinopteri,16967,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_065065.png
242,NC_024879,"Siniperca scherzeri x Siniperca chuatsi mitochondrion, complete genome",Actinopteri,16504,TRUE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024879.png
243,NC_006341,"Gyrinophilus porphyriticus mitochondrion, complete genome",Amphibia,16778,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_006341.png
244,NC_025332,"Ulomoides dermestoides mitochondrion, complete genome",Insecta,15434,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025332.png
245,NC_062732,"Mystacoleucus lepturus mitochondrion, complete genome",Actinopteri,16592,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_062732.png
246,NC_027723,"Operophtera brumata mitochondrion, complete genome",Insecta,15748,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_027723.png
247,NC_008754,"Simosyrphus grandicornis mitochondrion, complete genome",Insecta,16141,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_008754.png
248,NC_064725,"Hypolimnas usambara isolate Husa2016.1 mitochondrion, complete genome",Insecta,15190,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_064725.png
249,NC_028319,"Lynx pardinus isolate LYP mitochondrion, complete genome",Mammalia,16806,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028319.png
250,NC_038108,"Anoeconeossa unicornuta mitochondrion, complete genome",Insecta,15051,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_038108.png
251,NC_033869,"Xiphinema rivesi isolate ISLA mitochondrion, complete genome",Enoplea,12624,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_033869.png
252,NC_006931,"Eubalaena japonica mitochondrion, complete genome",Mammalia,16386,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_006931.png
253,NC_031362,"Haliotis discus hannai x Haliotis iris mitochondrion, complete genome",Gastropoda,16719,TRUE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_031362.png
254,JX312733,"Equus burchellii quagga isolate QUAGGA mitochondrion, complete genome",Mammalia,16606,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/JX312733.png
255,NC_037359,"Montipora aequituberculata mitochondrion, complete genome",Anthozoa,17886,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037359.png
256,NC_060738,"Spinactaletes boneti mitochondrion, complete genome",Collembola,14766,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_060738.png
257,NC_023101,"Acanthorhodeus chankaensis mitochondrion, complete genome",Actinopteri,16774,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023101.png
258,NC_042749,"Pantherina griselda voucher KIZ:0509579 mitochondrion, complete genome",Mammalia,16968,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_042749.png
259,NC_024283,"Maruca testulalis mitochondrion, complete genome",Insecta,15110,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024283.png
260,NC_036349,"Gymnocypris scleracanthus mitochondrion, complete genome",Actinopteri,16679,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_036349.png
261,NC_048456,"Rachelia extrusus mitochondrion, complete genome",Insecta,16114,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_048456.png
262,NC_013629,"Heteroconger hassi mitochondrion, complete genome",Actinopteri,17768,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_013629.png
263,NC_045102,"Figulus binodulus mitochondrion, complete genome",Insecta,16261,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_045102.png
264,NC_056309,"Thymallus svetovidovi isolate 27 voucher 27 mitochondrion, complete genome",Actinopteri,16660,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_056309.png
265,NC_063752,"Synodontis clarias mitochondrion, complete genome",Actinopteri,16562,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_063752.png
266,NC_020691,"Cephalophus nigrifrons isolate GLC20 mitochondrion, complete genome",Mammalia,16431,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020691.png
267,NC_006534,"Anguilla bicolor bicolor mitochondrion, complete genome",Actinopteri,16700,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_006534.png
268,NC_033906,"Sinopodisma wulingshanensis mitochondrion, complete genome",Insecta,15872,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_033906.png
269,NC_010957,"Monotaxis grandoculis mitochondrion, complete genome",Actinopteri,16174,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_010957.png
270,NC_037224,"Mycopsylla fici voucher MFICI20161215 mitochondrion, complete genome",Insecta,14815,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_037224.png
271,NC_031397,"Curvipennis wixiensis mitochondrion, complete genome",Insecta,15528,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_031397.png
272,NC_020580,"Grus rubicunda mitochondrion, complete genome",Aves,16693,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_020580.png
273,NC_047299,"Synchiropus sycorax mitochondrion, complete genome",Actinopteri,16656,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_047299.png
274,NC_026852,"Spirometra decipiens mitochondrion, complete genome",Cestoda,13641,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026852.png
275,NC_022509,"Epinephelus merra mitochondrion, complete genome",Actinopteri,17017,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_022509.png
276,NC_028556,"Cabassous centralis voucher AMNH_MO-10752 mitochondrion, complete genome",Mammalia,17114,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028556.png
277,NC_016194,"Oxuderces dentatus mitochondrion, complete genome",Actinopteri,17116,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_016194.png
278,NC_014848,"Hypsibius dujardini mitochondrion, complete genome",Eutardigrada,15169,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_014848.png
279,NC_011824,"Atractomorpha sinensis mitochondrion, complete genome",Insecta,15558,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_011824.png
280,NC_022855,"Aspiorhynchus laticeps mitochondrion, complete genome",Actinopteri,16591,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_022855.png
281,NC_022836,"Scleropages jardinii mitochondrion, complete genome",Actinopteri,16670,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_022836.png
282,NC_023350,"Rhipicephalus geigyi isolate Boge mitochondrion, complete genome",Arachnida,14948,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023350.png
283,NC_010200,"Enhydris plumbea mitochondrion, complete genome",Lepidosauria,17397,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_010200.png
284,NC_010771,"Syrmaticus ellioti mitochondrion, complete genome",Aves,16688,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_010771.png
285,NC_019573,"Lucilia cuprina mitochondrion, complete genome",Insecta,15952,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_019573.png
286,NC_014276,"Coilia reynaldi mitochondrion, complete genome",Actinopteri,17064,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_014276.png
287,NC_057589,"Sardinella zunasi mitochondrion, complete genome",Actinopteri,16307,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057589.png
288,NC_053756,"Astyanax lacustris voucher LAGEEVO - 3732 mitochondrion, complete genome",Actinopteri,16763,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053756.png
289,NC_011594,"Acyrthosiphon pisum mitochondrion, complete genome",Insecta,16971,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_011594.png
290,NC_025775,"Tetragnatha maxillosa voucher 2013-tet-max-1 mitochondrion, complete genome",Arachnida,14414,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025775.png
291,NC_033521,"Stolephorus commersonnii mitochondrion, complete genome",Actinopteri,16734,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_033521.png
292,NC_034039,"Prohamitermes mirabilis mitochondrion, complete genome",Insecta,14950,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_034039.png
293,OV815989,"Mythimna albipuncta genome assembly, organelle: mitochondrion",Insecta,15378,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/OV815989.png
294,NC_058188,"Salmo caspius isolate ZR31 mitochondrion, complete genome",Actinopteri,16677,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_058188.png
295,OU343166,"Xanthogramma pedissequum genome assembly, organelle: mitochondrion",Insecta,17472,FALSE,FALSE,FALSE,FALSE,FALSE,/db/img/OU343166.png
296,NC_039111,"Cranuca inversa mitochondrion, complete genome",Malacostraca,15677,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_039111.png
297,NC_056326,"Trachypithecus phayrei isolate Dhaka mitochondrion, complete genome",Mammalia,16549,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_056326.png
298,NC_041073,"Oxysarcodexia varia mitochondrion, complete genome",Insecta,15261,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_041073.png
299,NC_045370,"Rupicola peruvianus mitochondrion, complete genome",Aves,17035,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_045370.png
300,NC_023834,"Polymastia littoralis mitochondrion, complete genome",Demospongiae,21719,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_023834.png
301,NC_036295,"Cyclorhipidion bodoanus voucher BMNH 1047413 mitochondrion, complete genome",Insecta,15899,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_036295.png
302,NC_066910,"Pethia padamya mitochondrion, complete genome",Actinopteri,16792,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_066910.png
303,NC_028031,"Amblyrhynchus cristatus mitochondrion, complete genome",Lepidosauria,16897,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_028031.png
304,NC_030285,"Heliodoxa aurescens mitochondrion, complete genome",Aves,16718,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_030285.png
305,NC_024752,"Anabas testudineus mitochondrion, complete genome",Actinopteri,16603,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024752.png
306,NC_042437,"Dysdercus evanescens mitochondrion, complete genome",Insecta,15776,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_042437.png
307,NC_057518,"Didelphis marsupialis mitochondrion, complete genome",Mammalia,17157,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_057518.png
308,NC_006887,"Ambystoma tigrinum tigrinum mitochondrion, complete genome",Amphibia,16375,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_006887.png
309,NC_061966,"Chironomus nipponensis mitochondrion, complete genome",Insecta,16184,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_061966.png
310,NC_053843,"Porzana pusilla mitochondrion, complete genome",Aves,16966,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053843.png
311,NC_061035,"Layahima valida voucher LVGZ mitochondrion, complete genome",Insecta,15885,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_061035.png
312,NC_042768,"Andrena chekiangensis mitochondrion, complete genome",Insecta,15804,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_042768.png
313,NC_024048,"Fringilla montifringilla voucher AHNU:A0112 mitochondrion, complete genome",Aves,16807,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024048.png
314,NC_046020,"Vespa simillima simillima mitochondrion, complete genome",Insecta,18340,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_046020.png
315,NC_063691,"Ostorhinchus pleuron voucher S136 mitochondrion, complete genome",Actinopteri,16708,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_063691.png
316,NC_026313,"Perca fluviatilis mitochondrion, complete genome",Actinopteri,16537,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_026313.png
317,NC_053846,"Ceratitis quilicii mitochondrion, complete genome",Insecta,16035,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_053846.png
318,NC_025628,"Oreomystis bairdi mitochondrion, complete genome",Aves,16833,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_025628.png
319,NC_024621,"Schizothorax chongi voucher IHE-SC-YL20121124003 mitochondrion, complete genome",Actinopteri,16584,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_024621.png
320,NC_016872,"Plecotus rafinesquii mitochondrion, complete genome",Mammalia,16438,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_016872.png
321,NC_018778,"Alvinocaris chelys mitochondrion, complete genome",Malacostraca,15910,FALSE,FALSE,TRUE,FALSE,FALSE,/db/img/NC_018778.png
